TIME,h2o_mf 1x50bins : 1x50bins (01x01x01) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x02) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x03) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x04) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x05) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x06) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x07) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x08) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x09) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x10) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x11) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x12) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x13) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x14) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x15) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x16) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x17) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x18) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x19) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x20) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x21) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x22) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x23) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x24) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x25) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x26) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x27) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x28) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x29) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x30) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x31) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x32) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x33) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x34) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x35) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x36) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x37) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x38) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x39) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x40) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x41) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x42) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x43) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x44) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x45) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x46) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x47) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x48) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x49) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x50) : Average Particle water-liquid,temp : Average Particle Temperature
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01482439209188985,0.014996148579152848,0.014959328937811529,0.01496702297460081,0.01486846474897011,0.01479555775054215,0.014725392863121658,0.01445604702189228,0.01407588598574259,0.013745764875232469,0.01326914994329286,0.013396428279890819,0.01294093635807069,0.01136123551455978,0.011115277435010519,0.010464683636948038,0.01025823860526078,0.009186137949548489,0.007327042956936,0.006854836039274339,0.00613113799947162,0.00596336943868899,0.00552453207145485,0.0038684624173514997,0.00284285192911428,0.00236800300975116,0.00226150870467417,0.0017767071426146998,0.0013668137072041498,0.00109501138258539,0.0009587437753108199,0.00094407573176988,0.0008869109460177899,0.00077969915867325,0.0006707357064592499,0.00069228006713919,0.00054751898963001,0.00048110713006062,0.0004665986014155,0.00037732902859293,0.00024600493341567,0.00021850415733981,0.00013219186921614,0.0,392.0493279319044
181.0,0.0,0.0,0.0,0.0,0.015,0.014953058319955798,0.014976628839912388,0.01474180205756136,0.01487737022444004,0.01480025101104513,0.01489721691699975,0.01488538292540826,0.014752662195213151,0.0145873665131052,0.01413827945115294,0.01325755529501649,0.012989267996270698,0.01357804259617656,0.012827350866251518,0.01113433179920325,0.01104561448045926,0.01051592900906307,0.010028278169380801,0.009532166578523639,0.0073215284754869995,0.0069147169265290805,0.006298404895722899,0.00623243042305227,0.00562167588577008,0.0037740637698082495,0.00265536008497596,0.00266143159531626,0.0022922686478838,0.00190619402945418,0.00141970152486642,0.00110300469768918,0.00103872798228552,0.00093315402979356,0.00092690788893597,0.0008492889617283599,0.00067963275826992,0.00063252997748055,0.00059876264344995,0.00052987405047906,0.00049973236426011,0.00039539887459485,0.00025776132729804,0.00019711027771485,0.0,0.0,390.2661194700684
182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01491943929037302,0.014993265769614898,0.01496709463416171,0.01498954079802366,0.014777426371225649,0.01470030725000217,0.014560108115049838,0.014424699153942119,0.0139793553137985,0.01323674138940927,0.01322469078253467,0.013316305811168971,0.012878903793936029,0.01110370921041018,0.010673644030391399,0.01047485592166365,0.010655196987427588,0.00954497382027099,0.0075712268941081195,0.00693521233919466,0.00642499952873118,0.00587026947429006,0.00531942824130528,0.00376099955396604,0.00272573042274945,0.0023634360843786902,0.0019475086034558098,0.0013463459702627697,0.00128168510143521,0.00101166847140831,0.00103132013948817,0.00085555723667016,0.00087276942754068,0.00081937114008141,0.00082723991053149,0.00071740351623873,0.00058861633340199,0.00045380056439573997,0.00046296420630276,0.00041957083035165,0.00026106590746002,0.00022839669986034,1.4087233444221784e-05,0.0,390.8980686230419
183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01473071378374362,0.01490568323139252,0.014962714719279959,0.01490145678955671,0.014792205931068449,0.01467777866734785,0.014340771172554029,0.014065718588122259,0.013653668446211699,0.01321149789994752,0.013290923935016819,0.01301661075922257,0.01124910075397614,0.011044268218374089,0.01067503688198505,0.010278353765593799,0.0093649997634477,0.00739732198576455,0.00683379393369801,0.00633183417374943,0.005829890063995351,0.0053091881001211495,0.00398727142363941,0.0029072159167752,0.0023995692696067196,0.00213577101789702,0.00168851361914118,0.0012806051993965498,0.00116357967857418,0.00103120543293357,0.0009416203063426499,0.0008632963609010101,0.00082650552548052,0.00081816878288208,0.00070016354820897,0.0006111623500936201,0.00049579664960244,0.00042683507699598004,0.00037771080764522995,0.0002652864721608,0.00020684568917466,9.809760483327e-05,0.0,391.84401283384017
184.0,0.0,0.0,0.0,0.0,0.015,0.015,0.015,0.01444460186641269,0.01486859499767136,0.01485907952733882,0.0148308483165561,0.01489614317329404,0.014759351441770648,0.014544813858963869,0.014030188759686538,0.01346395000150455,0.01292512925505198,0.01348938836357013,0.01286798555344701,0.011283259829771011,0.011003403142333201,0.0103454118650514,0.010248855478632751,0.00951523218341604,0.00774752242724937,0.00669505020265191,0.00604136840223009,0.00656159072820714,0.00565731486247983,0.0037890362442844195,0.0028080366565526697,0.00266250010459143,0.00232935855921648,0.0017522153979261,0.00142230863967417,0.00111762864898002,0.00106129261727205,0.00102183814584933,0.0008419338493216499,0.00082592128455576,0.00084786513511419,0.00072351297752535,0.00064719063334473,0.0005388798146987399,0.00045020450327219996,0.00040307078464989,0.00031500224734437,0.00023568641565612,7.524832278431999e-05,0.00037643636234256,389.80097329768
185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01498828110604254,0.01499023961762928,0.014922154321614898,0.014846395311893579,0.014679751157105339,0.01460330917438359,0.014438545947381599,0.01408095369453516,0.013307520879652169,0.01314559863785001,0.013196935658823841,0.012815825078010809,0.01114821746946696,0.01072218614576244,0.010224901564140059,0.0106536880350291,0.00946092280026174,0.0075256153970528995,0.00692826182486493,0.006440888942780309,0.0057673202933877,0.00528055634850087,0.00412416268977801,0.0027657307994967298,0.00246422433729999,0.00189045574031466,0.00152242459927626,0.00138095731871718,0.00116164610958444,0.00100942361297394,0.00107603383418271,0.00093887481236739,0.0007724666206471799,0.0007660416936647101,0.0007507794638848801,0.00070270339714143,0.00054269764640049,0.00045860502164123997,0.00045577265694218995,0.00030115710786405,0.00030223871921219997,0.00032212624146144,0.0,389.69490315363936
186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.01490023971278676,0.01495543661012787,0.014906092238733418,0.014772817340602198,0.01471938386714934,0.01441895811131628,0.01404976997642085,0.01371774135412269,0.01333576897752198,0.013244493701750728,0.012980139894328141,0.01139074841232981,0.011451145320466979,0.010719803688428701,0.01029717595212072,0.00941855575021794,0.0073732366062118195,0.00688284770778969,0.00625227990193689,0.00613129815167544,0.00524842321099389,0.00389923042821792,0.00289091577200139,0.00262632052694001,0.00214569173025228,0.00172662992883072,0.00146144660234211,0.00108896907371679,0.0010471900561241098,0.00096193494150285,0.0009623318089138499,0.00081642328001292,0.00073665056790282,0.0006575161573484999,0.00067827884652555,0.00055418132824806,0.00055399700576439,0.00041040911811858,0.00030701622171347995,0.00025734067354644,0.00011395880027984999,0.00011638847587536,391.1640677391204
187.0,0.0,0.0,0.0,0.015,0.0,0.01346279888409018,0.0,0.0141541603010859,0.014721338953773509,0.01484394759623682,0.0148832700363255,0.01488642875142588,0.01476370929966666,0.01456349845593489,0.01413747252124512,0.01333600175074377,0.01306882560600132,0.01353396803545893,0.01272795247781025,0.011063353769184209,0.01100269345476642,0.01057076755911807,0.01030816087340073,0.009647977121591189,0.00752566687721193,0.00670387907878029,0.00619600971440307,0.006381435870428429,0.00561132020046036,0.0039374043818619295,0.00264537022647444,0.0026747939520275397,0.00236013752950989,0.00174959212330278,0.0014373587372376,0.00123954909770199,0.00105252173511579,0.00101514527257929,0.0009612401592658499,0.00094139906166639,0.0007803709997015099,0.0007708306637217299,0.00067719293827902,0.00055866409972821,0.0005431519633921799,0.00042602972668542,0.00028209661083219,0.00022669213436138998,7.463817265079999e-05,0.0,388.5535129999061
188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01471678584508146,0.014966704698212369,0.014951400953202118,0.014815016180752618,0.014696933176885559,0.014616298939916998,0.01441098056827893,0.01416324796095906,0.013124818634067599,0.0131746161779688,0.01323486528505512,0.01283174904302919,0.0109395460002141,0.01073606414568777,0.01060589571082326,0.01058489955390723,0.00932701573621833,0.00730097243409204,0.007125920552236079,0.0064393350926976005,0.00584149759537167,0.0054444014066607595,0.004110573696041999,0.0028252547267680803,0.00252635764671486,0.0019347182540721,0.0015478050097490399,0.00131848123996917,0.0010912174998931499,0.0010288063393232099,0.00091497728783007,0.0008996312936642699,0.00090040045480437,0.00080481412478799,0.00068463147273681,0.00065954879652987,0.00061843350430704,0.0005444144732742,0.00049029061685385,0.00029953625063247,0.00020961381248526002,8.500050494813999e-05,0.0,390.1814726859991
189.0,0.0,0.0,0.0,0.0,0.0,0.015,0.01496155445363289,0.01493317149367881,0.01485670056691257,0.014961660610400489,0.014894484626105549,0.014804049526398959,0.0147005571651243,0.014389196094990689,0.01403007181809498,0.01370773498851072,0.013378353547297139,0.013256108305238578,0.013048185118389299,0.011273533251398968,0.01114586559599199,0.0105028195598706,0.010292532789285571,0.00930766234596,0.0072235849460815195,0.006786984308797289,0.006456561803670959,0.00591684562571043,0.0053532277747964105,0.00442528610418486,0.0027838371697071,0.00253703137479252,0.0021165018477246,0.00176128242722526,0.00143345252217966,0.0012071413490747699,0.00112824859428912,0.00099348887868915,0.0009699725459824499,0.0008626803331750499,0.00083125256282172,0.00074209006921083,0.00069691995193212,0.0006052061666714999,0.00053989578158424,0.00045309917225313,0.000315372998997,0.00025802279141214,0.00014490879080346,0.0,390.38984321075816
190.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000029,0.01390782076549818,0.01400797290962961,0.01499681270690274,0.0149012031792561,0.014876781473569769,0.014887707600341998,0.014787294533227498,0.01458502239542208,0.01414829335650771,0.013356490821883471,0.012963552745330799,0.013516860307986479,0.01281644365748052,0.01102447014267711,0.01101686086631847,0.010597318157718898,0.010125361665943978,0.00948593887548411,0.00756674451260427,0.00665174656094688,0.00611539953520056,0.00651616416175059,0.00557356440904848,0.0041367631822997394,0.00291671556575712,0.00273675888782547,0.00249304233381102,0.0017274711671003099,0.0015026755239114298,0.0012205064008416599,0.00108282701859648,0.00094263841057932,0.00091029944724384,0.00083732024956422,0.0007858164272429099,0.00076510394549229,0.00066869474106468,0.00060142016346843,0.0005349207821002199,0.00049038579846945,0.0003335184121647,0.00027726605343686997,5.987198464503e-05,7.470623996807999e-05,388.482242467497
191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.014990057555493388,0.01494769331990646,0.01482588658296618,0.014668931339172868,0.014609462041025398,0.014409608163822658,0.01414760326316316,0.01316232075598812,0.01310604857163534,0.013179557413237229,0.01275118425969138,0.011038824984367679,0.01075241450721681,0.010501931755827091,0.010541087873481418,0.009576552656633609,0.007382631370099559,0.006882565382840399,0.006474685597204499,0.00585320899585707,0.00526344317136111,0.00407634019895346,0.00273027695727927,0.00228134113796985,0.00197758992868824,0.00161582363197851,0.00136251409583484,0.00121597211979534,0.0011512810329650399,0.00108945755502468,0.00099539404622193,0.00084876273837816,0.00091562514140535,0.0008075781657258301,0.00077293533573558,0.00057916814180853,0.0005264221423962299,0.00047869515836276996,0.00033198798965573996,0.00026551260559169997,0.00029447842155981,0.0,389.1502944051037
192.0,0.0,0.0,0.0,0.0,0.015,0.01466684229626487,0.0,0.015,0.014962311307473958,0.01495686549424701,0.014880884785380778,0.0147875027150925,0.01473438694691169,0.01445239663500969,0.0141311985911475,0.01374381918322413,0.013346711714989289,0.01327210665341007,0.012996750269791139,0.01129937109544221,0.01108757383546698,0.01074551805466845,0.010292271356924908,0.009516899166704191,0.00751002444232866,0.00686790692781297,0.0061655645024789995,0.00592730155351872,0.00564130995210354,0.00423281195448279,0.00289086319586505,0.00262182465578673,0.00201784545053928,0.001685197803732,0.0014098327417091398,0.00107670949740075,0.0010841508347602799,0.00098790541730523,0.00098963940699288,0.0008786760733394699,0.00079168360917264,0.0007193611149100199,0.0007276449587655,0.00065727542806014,0.00054470167697304,0.00046382515220058,0.00034125049498133996,0.00026614902618729,0.00018037063218609,0.0,390.7342096908833
193.0,0.0,0.0,0.0,0.0,0.0,0.01407106746934191,0.0,0.01497449194973262,0.01491195560213139,0.01491636918937269,0.0148937290343694,0.01489450115109912,0.01471200735233085,0.014604455817596399,0.01412025840138981,0.013440913915490519,0.01292410854940005,0.01352759951881389,0.012661696421809828,0.01105176676079853,0.010915974115491599,0.01044110436810645,0.01017305395815066,0.00978324486101364,0.0076139753595883194,0.006913613187779131,0.00626878182652743,0.00601498640753337,0.005553826435498169,0.003909552238816679,0.0029137412661462,0.0027224884277599203,0.0025250217997909202,0.00202667668152144,0.00149492899870047,0.00129499160468097,0.00106357052747631,0.00106973820832194,0.0009084918400703699,0.00087899895547479,0.0007930106257673699,0.00074582460529332,0.00064595918618472,0.00067466113485639,0.00053491772611536,0.00048620578033821,0.00033076544984616,0.00028399540449320997,0.00037927027191575995,0.0,387.7197330912029
194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01496832472042212,0.014726120134521238,0.01495819745388957,0.01480703849773665,0.01469011208958288,0.014598490985508479,0.01443149021838177,0.01409840614929477,0.013251151386073589,0.01313463669584433,0.01326883719925008,0.012730658344491599,0.01117472894807928,0.01074534861426354,0.01056766196669016,0.01062119553006306,0.00975739497039876,0.00746694889427784,0.00708982154097726,0.00641954794641747,0.00575492703758973,0.00528484190864682,0.00402004479811917,0.00292260994992735,0.00243039052556508,0.00219340352511696,0.00166562573430411,0.0014377374920269798,0.00116291534919492,0.00112076356196949,0.00098844138473958,0.00096364062306552,0.00092360971554459,0.00085007055934353,0.00080659977854097,0.0007027227283359,0.0006058322258349,0.00058198299652026,0.00054756244758702,0.00034484349327693,0.00031887632078856,0.00033304564192209,0.0,388.66875103224106
195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0146993826643959,0.014973854772862949,0.01484129284521837,0.014810512500634589,0.014719309683588989,0.01437729620729256,0.0141319797043119,0.01371134268881301,0.01334988702538833,0.013141423162483021,0.0129884527490019,0.01129790976687141,0.01097941107860106,0.01052277967927281,0.01031392091344365,0.00965388237345306,0.007444221134920649,0.0067241889634971,0.0064190987376429,0.00580002759549294,0.005438959776158189,0.00412434567281655,0.0028164120649190097,0.00254734368101661,0.00223588890663714,0.0017132049336117,0.00140033099015529,0.0012619646979053101,0.0011124137435891699,0.00105208083639864,0.00091176604966416,0.0008683160822846999,0.00083246675727033,0.0007792837041636299,0.0007891555780326,0.00057470730973734,0.0005592491276515199,0.00047328800485550997,0.00036248374378221,0.00029507016073644,0.00015249529463937,0.0,389.563520983298
196.0,0.0,0.0,0.0,0.0,0.0,0.01485573077462316,0.01433213303239209,0.014645296786230928,0.014588419837587149,0.01489115105526483,0.014883318807861779,0.014897977615338209,0.01473731920162038,0.01453536901840854,0.01417661188834221,0.01336700520943992,0.01303374053755875,0.01347183854094045,0.012788697333150389,0.01125356547205386,0.0109910394981039,0.010454588924941319,0.01007672901092877,0.009552127859564939,0.007665609462752849,0.0069435674516208,0.0060743204707852504,0.00632855663615688,0.0054003163956966305,0.00397191640403673,0.00274659593886081,0.00259604656191981,0.00242113220559423,0.00180706993065768,0.0014533424966574001,0.00132911244952944,0.00122558053323111,0.00102316231152288,0.0008570583716120099,0.0008888734843242,0.0008526632309965499,0.00080969651214753,0.00074109714606816,0.00067227312380979,0.00054946035416718,0.00054977503761123,0.00037022391181794,0.00028127577940914,0.00020303089361030997,0.0,387.1610154899674
197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012607373646340589,0.01499956695430482,0.014998235507483158,0.014916725195204789,0.01474581314028591,0.014603635645296209,0.014562737652843149,0.01448114988318693,0.01406803009913649,0.01322042134525248,0.01317198114533208,0.01320496580515599,0.01272564537285249,0.010951540977849,0.01061992323975498,0.01056126219834867,0.010564927064807219,0.00972803983857069,0.00746603356535307,0.00683881870549461,0.0065426998264657196,0.0055449238440850495,0.0052689352191248396,0.004099195552224,0.00288388627460718,0.00237710049459129,0.00200933899065744,0.0016978339549134599,0.0014006952819372901,0.00126884848020873,0.00104717124390435,0.0009602383599625799,0.0008898709932228,0.00087332231040969,0.00076477306140594,0.00078854656845003,0.0007170014799667801,0.000635864768202,0.00061205027764734,0.00052426344016827,0.00039109372108832996,0.00024759210926727,0.00035258227408938,0.0,388.2079697222089
198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149914544725593,0.01490877252174459,0.01494905457883065,0.014882060002085999,0.01474775190370569,0.014684406580203419,0.014390576929374871,0.014086413462284099,0.01375762473060471,0.01330848862995486,0.01312999169544948,0.012937596959307839,0.011321187601354648,0.01121045591051106,0.01053487724190783,0.01008361765406079,0.00947406147182688,0.007417673076556019,0.006853424162340181,0.00643752083005563,0.00585547456096992,0.00565233645760536,0.00419060684578278,0.00298893115589994,0.00254194788647163,0.00230351010079512,0.00184403904894708,0.00147091000083249,0.00109410804806331,0.00117241369835385,0.00100505846317428,0.00095399410035738,0.00092406651699336,0.0007910254811242801,0.00082546454120331,0.00070677448154034,0.00058950531755814,0.00056592370022292,0.0004708352907189,0.00035991445203017997,0.00032676464429715,7.557116140892999e-05,0.00024354430034684998,389.07294837289373
199.0,0.0,0.0,0.0,0.0,0.015,0.0,0.014752869382250578,0.01456552541789547,0.014797028648760119,0.0148798514996211,0.0148647675579849,0.014882030557248089,0.01474538536652166,0.014539808278737179,0.0139823115256725,0.013370482370643779,0.012954953741398349,0.01358405447929869,0.01281432984307656,0.01103567966986899,0.01107615682162911,0.010575704766398068,0.01021054464660198,0.00969847890887028,0.00749610225793539,0.0069309916302134995,0.00627086755662987,0.00660131434647174,0.00554055326685993,0.00388858141974528,0.0027225992157882003,0.00273647818569423,0.00233019219579534,0.00174579265127613,0.00146544664340277,0.00118923997285398,0.00115882874508417,0.00116936393691951,0.00106464831513234,0.0009012976751576699,0.00082620089295612,0.0007514183318413799,0.00077701469233377,0.00063325922748033,0.00063232604389323,0.00053144090200674,0.00035688030833750994,0.00029795168990108994,0.00027211731260187,0.00040660649794419,386.7262862356413
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0148773853144878,0.01486125546600903,0.01497234182056488,0.014758728375837268,0.014637992050870229,0.014632716733047599,0.01435302530871534,0.01402708050895323,0.013323288024199619,0.013137515331810928,0.01325733763135833,0.0128303214409875,0.01100938105135488,0.010673991468571979,0.01050362435411838,0.01047678758779452,0.00949239306532251,0.007526572862828639,0.007158227496934349,0.006665602506265319,0.00592717673601753,0.005224116060257251,0.003966018465121349,0.0029916900194587796,0.00246967064280237,0.00203971720698195,0.0016051197013641002,0.00136496343927285,0.00119284588826421,0.0011870176821593699,0.00103439362544142,0.0010415440487173799,0.00089372752923072,0.00088772493458043,0.00079959118670949,0.0007281886389328499,0.00062122788913476,0.0006257622846390299,0.00057272867548701,0.00035344636424844,0.00034132648372497,0.000336668113683,0.0,387.76038684955626
201.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.014936634379000198,0.01498423613782287,0.01486541615572923,0.01479833457194172,0.01469555003587077,0.014386285075149238,0.01406104106776497,0.013620975404101529,0.01342819495973496,0.01337880171934311,0.01300328030511696,0.01124137981137354,0.01105796802907848,0.01067750041485465,0.01041598752794961,0.009457406493183869,0.0075480573944854195,0.00679086329804619,0.00632156888772234,0.00605707354250166,0.00546370283471805,0.00425135537985375,0.00291398517826401,0.00262799269088952,0.00225314833029069,0.00175087523429781,0.00143876846361858,0.00115746431169093,0.00112994390983524,0.00112440000683805,0.00101643316962279,0.0008757799816332601,0.0009082720589880599,0.00079348939679742,0.0007604760591057,0.00062560659223104,0.00055794336517515,0.00051845010007884,0.000388376548914,0.00027341965256784,0.00010039063099986,0.0,388.50289801164155
202.0,0.0,0.0,0.0,0.0,0.014995719310892459,0.0,0.01422275248016847,0.014613923512217578,0.014783280594885569,0.01478925358097757,0.01492228010792724,0.01490829941888709,0.01474211193802269,0.01452272740477905,0.014100578095526459,0.01347011067954672,0.012985057574329288,0.01358451325072158,0.01274613376915821,0.01103535640768422,0.010971746064386369,0.01081487788416402,0.010159493962897259,0.00964857951848289,0.00766871684075781,0.006739490126535779,0.0062924812700312395,0.0064525147916718595,0.00551090006735661,0.00387105551546442,0.0028446943762273197,0.0027155834039322597,0.00231450509683509,0.00203806692819378,0.00146027722301475,0.00126776745420927,0.00118452458121519,0.00108347289103887,0.000990027427914,0.0008556027236579699,0.00092891958391479,0.00081350524289328,0.0006652120599507299,0.00069432094970526,0.0006357693199909501,0.00056320767580737,0.00039646986137346,0.00032370323202075,0.00018628244379936,0.0,386.6610464544016
203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01420269111255966,0.014982326031259409,0.014885575302979199,0.0148486141956702,0.01482767306355384,0.014751321569277748,0.014637968354553388,0.014446628420650889,0.01406742861215307,0.013369203097346639,0.01321179463540923,0.01323117924306546,0.01277677146172734,0.011091330904015139,0.01059449885923968,0.01056841200411462,0.01055005743518781,0.009770887419081721,0.00752632241304762,0.006941828854739159,0.0066681558449321705,0.00599477255907222,0.00531023414010396,0.00411415222846449,0.0029962601512713597,0.00252431049199929,0.00201676801834002,0.00175978145715888,0.00147305451472293,0.00131420697583887,0.00107535260236197,0.0011667123970779299,0.00096460276832439,0.00088420603250895,0.00087661115505015,0.0009127502635528499,0.0008068363230804,0.00067175528661564,0.00064026676788282,0.0005567062664187,0.00036362461371738003,0.00030914463932364,0.00025694054033361,0.0,386.95465842042256
204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01476942560489154,0.0149411085910521,0.014980541062401329,0.01489203152707188,0.014769271705409908,0.01464751178673429,0.014444562468495029,0.0141030416759862,0.01375163578978836,0.01330354945323162,0.01321671402150558,0.013100953840745218,0.011408043749734949,0.01099590717819948,0.010512637130521469,0.01029270949954257,0.00947615399880957,0.00727228546657506,0.00700352512079919,0.00636451478196459,0.005726281562433869,0.00549316875388419,0.00420127049524038,0.00285953548689414,0.00257143099051836,0.0022981011872217297,0.00168064006482552,0.00139765193571417,0.00123053292534327,0.00110678693130249,0.0010437245505720899,0.00099521310589773,0.0009311898743801399,0.0008216287940064,0.00082737542497752,0.00080939149291698,0.0006908696665657199,0.0006195229065657,0.0005604655621908299,0.00038973526228536004,0.00030631745706135,0.00017637480940482,0.0,388.0610464779522
205.0,0.0,0.0,0.0,0.0,0.0,0.014744097034621078,0.014951962130331509,0.014707969444356268,0.014651823192490079,0.01495351251230943,0.014879620105792319,0.014896472878666078,0.01470354718480881,0.014541009571768229,0.01409755782877194,0.01340724677338548,0.0130882641414705,0.0135978750480417,0.01268699364596004,0.01109191041506904,0.01119290753217996,0.010599333286825411,0.0100952782681281,0.00963135054423753,0.00759386272549485,0.0068238445223871595,0.00629122536038664,0.006365484247113179,0.0055457704946484596,0.0039855641389782296,0.0027469156275073798,0.00279297106474176,0.00251169559741884,0.0018898008101427299,0.00154491620578719,0.00131254109645514,0.00113036545678377,0.00105505380409656,0.00094766811487533,0.00099187094419044,0.0008299827364388699,0.00081833254545201,0.00082370665993911,0.00069478570530642,0.00058634677464087,0.00048487933387481995,0.00042524017462760997,0.00030438857959776,0.00017892326755614,0.0,386.593963614996
206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014972183103828989,0.01499278877220135,0.014825072810491799,0.01470098165112201,0.01463842173083163,0.01442587348007658,0.014115409394033909,0.01333208222236857,0.01328005804242042,0.01314020124438669,0.01278530545995108,0.01117842577116468,0.010737064665592018,0.01048172136669927,0.01069295740887228,0.00981322790715489,0.00747540766087758,0.00700180545493659,0.0064535194975633495,0.00602802052091445,0.00527933495755032,0.00420174451752441,0.00294617524410438,0.0025342047322423496,0.00194254825910646,0.0017114377607384999,0.0014400593761334998,0.00116101264283118,0.00119139223722771,0.0011286320619251099,0.00098610491981055,0.00100181803639041,0.0008910580266891899,0.00083575071718443,0.0008115810344621401,0.00078934087412433,0.0005564845780734299,0.00052776295979934,0.00038023794696324,0.00035085146445897004,0.00012048334351242,0.00022670471621544,387.19872558796544
207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014912727988613789,0.014922949807190309,0.014970278656356029,0.014904882978875371,0.014747774661978689,0.01467253489246206,0.01442589758709084,0.01399965835578141,0.013660046088851008,0.013364125466544599,0.01338437038255749,0.01317941592167529,0.01130540428714971,0.011221823270544629,0.010609901913947279,0.010272628923343111,0.00963341999315679,0.00734759640155217,0.00679709873028102,0.00625094115617703,0.006130960078267291,0.00534528092418174,0.00418819638060675,0.0028271661019106703,0.00251865785108256,0.0023778695957834698,0.00168328796152692,0.00144410301154122,0.00136391791179858,0.00112432932888963,0.00108865901975568,0.00108317830836174,0.0009254529382898701,0.0009298512690345,0.0007629364850517001,0.00078034182662682,0.0006789059026816501,0.00062168665987359,0.0005436529714727099,0.0003643536430188,0.00031540488336858003,0.00035132285820212996,0.0,388.2826342985189
